First,Last,Nickname,Ht.,Wt.,Reach,Stance,W,L,D,Belt,SLpM,Str.Acc,SApM,Str.Def,TD Avg,TD Acc,TD Def,Sub. Avg,Total Fights,Weight Class,Fighter_ID
Art,Santore,Pachuco,"6' 2""",185 lbs.,--,,18,8,0,0,1.40,12%,7.31,52%,0.00,0%,100%,0.0,26,MiddleWeight,3274
Adriano,Santos,,--,--,--,,0,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,1,HeavyWeight,3275
Paulo,Santos,,--,--,--,,0,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,3,HeavyWeight,3276
Evangelista,Santos,Cyborg,"5' 10""",170 lbs.,"76.0""",Orthodox,21,18,0,0,3.94,36%,6.01,49%,0.78,100%,50%,0.4,39,WelterWeight,3277
Luis,Santos,,"6' 1""",170 lbs.,--,Southpaw,63,10,1,0,4.40,57%,4.00,64%,0.00,0%,0%,0.0,74,WelterWeight,3278
Iliarde,Santos,,"5' 5""",125 lbs.,"67.0""",Orthodox,30,13,1,0,3.00,30%,6.10,57%,1.66,23%,83%,0.0,44,FlyWeight,3279
Leonardo,Santos,,"6' 0""",155 lbs.,"75.0""",Orthodox,18,7,1,0,2.82,46%,3.40,54%,0.88,25%,86%,0.2,26,LightWeight,3280
Thiago,Santos,Marreta,"6' 2""",205 lbs.,"76.0""",Orthodox,22,11,0,0,3.72,48%,2.57,53%,0.88,33%,65%,0.1,33,LightHeavyWeight,3281
Bruno,Santos,Carioca,"5' 9""",185 lbs.,--,Orthodox,15,2,0,0,1.18,46%,2.27,56%,3.00,37%,66%,0.3,17,MiddleWeight,3282
Andre,Santos,Chatuba,"6' 0""",170 lbs.,--,,38,10,0,0,2.77,34%,4.17,41%,2.50,29%,75%,0.0,48,WelterWeight,3283
Gleristone,Santos,Toninho Furia,"5' 9""",145 lbs.,--,,33,7,0,0,3.40,31%,4.40,64%,0.00,0%,75%,0.0,40,FeatherWeight,3284
Yana,Santos,,"5' 6""",135 lbs.,"68.0""",Orthodox,14,8,0,0,4.16,56%,3.03,50%,1.11,53%,42%,0.1,22,BantamWeight,3285
Taila,Santos,,"5' 6""",125 lbs.,"68.0""",Orthodox,19,3,0,0,3.39,48%,2.64,58%,2.00,76%,86%,1.1,22,FlyWeight,3286
Marilia,Santos,Chocolate,"5' 4""",125 lbs.,--,Orthodox,10,3,0,0,4.40,54%,4.07,53%,1.00,100%,66%,1.0,13,FlyWeight,3287
Edivan,Santos,Pe De Sapo,"6' 4""",248 lbs.,"78.0""",Orthodox,12,3,1,0,1.55,48%,7.09,26%,0.00,0%,25%,0.0,16,HeavyWeight,3288
Daniel,Santos,Willycat,"5' 7""",135 lbs.,"67.0""",Orthodox,12,2,0,0,4.26,37%,5.12,50%,1.90,50%,73%,0.0,14,BantamWeight,3289
Gabriel,Santos,Mosquitinho,"5' 9""",145 lbs.,"70.0""",Orthodox,10,2,0,0,4.46,55%,6.03,44%,4.34,46%,66%,1.2,12,FeatherWeight,3290
Luana,Santos,,"5' 6""",135 lbs.,"67.0""",Orthodox,7,1,0,0,6.21,55%,3.64,64%,1.61,50%,66%,0.0,8,BantamWeight,3291
Nick,Sanzo,,"5' 9""",190 lbs.,--,,1,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2,LightHeavyWeight,3292
Bob,Sapp,The Beast,"6' 5""",350 lbs.,--,Orthodox,11,20,0,0,3.19,55%,1.88,49%,0.58,100%,72%,0.0,31,HeavyWeight,3293
Daniel,Sarafian,,"5' 9""",185 lbs.,"73.0""",Orthodox,10,6,0,0,2.23,46%,3.10,58%,0.36,7%,53%,0.7,16,MiddleWeight,3294
Jeka,Saragih,,"5' 8""",145 lbs.,"69.0""",Orthodox,14,3,0,0,2.76,50%,2.84,40%,2.37,100%,66%,0.6,17,FeatherWeight,3295
Diego,Saraiva,The Octopus,"5' 6""",155 lbs.,--,Orthodox,22,20,1,0,1.64,32%,3.58,62%,1.33,40%,0%,0.7,43,LightWeight,3296
Harris,Sarmiento,The Hitman,"5' 9""",155 lbs.,--,Orthodox,36,26,0,0,0.84,25%,3.46,36%,2.36,60%,57%,0.0,62,LightWeight,3297
Alexander,Sarnavskiy,Tiger,"5' 11""",155 lbs.,--,,35,6,0,0,1.43,66%,2.06,42%,0.00,0%,75%,0.0,41,LightWeight,3298
Yuki,Sasaki,,"6' 2""",185 lbs.,--,Orthodox,25,22,2,0,1.09,43%,1.20,57%,0.43,100%,66%,0.0,49,MiddleWeight,3299
Kyosuke,Sasaki,,"5' 7""",183 lbs.,--,Southpaw,3,7,4,0,0.33,45%,0.93,46%,0.00,0%,0%,0.0,14,MiddleWeight,3300
Yuta,Sasaki,Ulka,"5' 10""",125 lbs.,"71.0""",Southpaw,21,6,2,0,2.16,41%,2.50,50%,3.03,43%,41%,1.2,29,FlyWeight,3301
Paul,Sass,,"6' 0""",155 lbs.,"73.0""",Orthodox,14,2,0,0,0.53,26%,1.90,51%,0.53,16%,33%,7.4,16,LightWeight,3302
Keisuke,Sasu,Sasuke,"5' 5""",145 lbs.,"69.0""",Switch,11,3,1,0,2.76,49%,2.42,48%,3.76,40%,61%,1.9,15,FeatherWeight,3303
Masaaki,Satake,,"6' 1""",220 lbs.,--,Orthodox,1,8,1,0,1.40,35%,3.76,41%,0.00,0%,58%,0.0,10,HeavyWeight,3304
Takenori,Sato,,"5' 10""",170 lbs.,--,Southpaw,19,11,7,0,0.46,33%,12.92,9%,0.00,0%,0%,0.0,37,WelterWeight,3305
Takashi,Sato,Ten,"5' 10""",170 lbs.,"73.0""",Southpaw,16,7,0,0,2.21,41%,3.73,44%,0.76,37%,60%,0.0,23,WelterWeight,3306
Jeimeson,Saudino,The Minion,"5' 6""",135 lbs.,--,,8,5,0,0,0.66,30%,0.82,84%,2.47,50%,0%,2.5,13,BantamWeight,3307
Tom,Sauer,,"6' 1""",263 lbs.,--,,25,12,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,37,HeavyWeight,3308
Townsend,Saunders,,"5' 5""",170 lbs.,--,Orthodox,0,2,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2,WelterWeight,3309
Ben,Saunders,Killa B,"6' 2""",170 lbs.,"77.0""",Orthodox,22,13,2,0,3.23,50%,3.58,51%,0.20,40%,66%,1.3,37,WelterWeight,3310
Chad W.,Saunders,,"5' 10""",170 lbs.,--,Orthodox,7,2,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,9,WelterWeight,3311
Chris,Saunders,The So Cal Kid,"5' 8""",155 lbs.,--,,16,8,0,0,1.48,22%,2.96,75%,3.70,100%,0%,0.0,24,LightWeight,3312
Lumumba,Sayers,,"6' 0""",185 lbs.,--,,6,5,0,0,2.54,41%,2.37,48%,7.63,75%,0%,2.5,11,MiddleWeight,3313
Matt,Sayles,,"5' 7""",155 lbs.,"68.0""",Orthodox,8,4,0,0,4.83,41%,2.81,61%,0.36,16%,81%,0.7,12,LightWeight,3314
Brandon,Sayles,Man of War,"6' 5""",265 lbs.,--,,5,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,6,HeavyWeight,3315
Mark,Scanlon,,"5' 9""",170 lbs.,--,Orthodox,9,2,0,0,2.20,35%,3.33,48%,3.00,75%,25%,2.0,11,WelterWeight,3316
Eric,Schafer,Red,"6' 3""",185 lbs.,"76.0""",Orthodox,14,8,2,0,1.89,34%,3.38,56%,1.81,36%,50%,1.8,24,MiddleWeight,3317
Kerry,Schall,Meat Truck,"6' 2""",265 lbs.,--,Orthodox,24,13,0,0,0.94,11%,4.84,63%,0.00,0%,0%,0.0,37,HeavyWeight,3318
Eric,Schambari,,"5' 11""",185 lbs.,--,Orthodox,15,6,0,0,1.43,42%,1.07,54%,3.00,42%,0%,1.0,21,MiddleWeight,3319
Brendan,Schaub,Big Brown,"6' 4""",245 lbs.,"78.0""",Orthodox,10,5,0,0,2.92,37%,2.22,57%,2.32,46%,72%,0.4,15,HeavyWeight,3320
Matheus,Scheffel,Buffa,"6' 2""",205 lbs.,"75.0""",Orthodox,14,7,0,0,1.33,36%,3.00,47%,0.00,0%,100%,0.0,21,LightHeavyWeight,3321
Antonio,Schembri,Nino,"5' 9""",205 lbs.,--,Orthodox,5,5,0,0,0.72,26%,2.12,55%,1.31,40%,0%,0.4,10,LightHeavyWeight,3322
Fabiano,Scherner,Pegaleve,"6' 3""",257 lbs.,--,Orthodox,11,10,0,0,1.31,31%,3.20,38%,1.09,33%,40%,0.0,21,HeavyWeight,3323
Samy,Schiavo,,"5' 8""",155 lbs.,--,Orthodox,10,6,0,0,1.68,34%,2.62,38%,0.94,50%,66%,0.9,16,LightWeight,3324
Pat,Schilling,Thrilling,"5' 8""",145 lbs.,--,Orthodox,5,2,0,0,1.87,26%,8.24,52%,0.00,0%,0%,0.0,7,FeatherWeight,3325
Joe,Schilling,,"6' 3""",185 lbs.,--,,2,5,0,0,2.84,52%,2.64,48%,0.00,0%,44%,0.0,7,MiddleWeight,3326
Semmy,Schilt,Hightower,"6' 10""",265 lbs.,--,Orthodox,26,14,1,0,1.20,50%,1.31,53%,0.00,0%,47%,1.1,41,HeavyWeight,3327
Adam,Schindler,,"5' 8""",155 lbs.,--,,10,6,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,16,LightWeight,3328
Daniel,Schmitt,,--,185 lbs.,--,,2,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,5,MiddleWeight,3329
Colleen,Schneider,,--,135 lbs.,--,,11,7,0,0,2.17,48%,2.50,50%,2.50,50%,60%,0.0,18,BantamWeight,3330
Matt,Schnell,Danger,"5' 8""",125 lbs.,"70.0""",Orthodox,16,7,0,0,4.24,39%,4.46,55%,0.63,44%,46%,1.1,23,FlyWeight,3331
Alex,Schoenauer,,"6' 3""",185 lbs.,--,Orthodox,15,10,0,0,1.22,40%,2.27,42%,0.00,0%,22%,4.9,25,MiddleWeight,3332
Darrill,Schoonover,The Boss,"6' 2""",220 lbs.,--,Orthodox,14,8,0,0,1.20,33%,4.35,38%,0.00,0%,50%,1.1,22,HeavyWeight,3333
Bob,Schrijber,Dirty,"6' 0""",240 lbs.,--,Orthodox,20,17,1,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,38,HeavyWeight,3334
Nate,Schroeder,,"6' 1""",230 lbs.,--,,11,10,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,21,HeavyWeight,3335
Lacey,Schuckman,,"5' 3""",125 lbs.,--,,11,10,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,21,FlyWeight,3336
Mark,Schultz,,"5' 9""",200 lbs.,--,Orthodox,1,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2,LightHeavyWeight,3337
Brian,Schwartz,,"6' 3""",170 lbs.,--,Orthodox,1,1,0,0,1.27,44%,0.87,45%,0.00,0%,50%,1.0,2,WelterWeight,3338
Eric,Schwartz,,--,205 lbs.,--,,2,0,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2,LightHeavyWeight,3339
Justin,Scoggins,,"5' 7""",125 lbs.,"66.0""",Southpaw,11,5,0,0,3.56,51%,2.16,55%,3.42,63%,82%,0.5,16,FlyWeight,3340
Brad,Scott,Bear,"6' 1""",170 lbs.,"76.0""",Orthodox,11,6,0,0,3.52,41%,4.31,57%,0.32,15%,63%,0.7,17,WelterWeight,3341
Greg,Scott,,"5' 9""",145 lbs.,--,,3,4,0,0,3.90,55%,7.79,37%,11.69,100%,0%,0.0,7,FeatherWeight,3342
Mike,Seal,Crazy Boy,"6' 4""",185 lbs.,--,Orthodox,13,15,1,0,5.50,68%,3.33,50%,0.00,0%,33%,0.0,29,MiddleWeight,3343
Matt,Secor,,"6' 0""",170 lbs.,--,,8,4,0,0,0.51,20%,0.81,50%,3.03,100%,0%,3.0,12,WelterWeight,3344
Kenneth,Seegrist,,"6' 0""",185 lbs.,--,Orthodox,4,7,0,0,3.21,66%,1.28,0%,0.00,0%,40%,14.4,11,MiddleWeight,3345
Neil,Seery,2Tap,"5' 4""",125 lbs.,"64.0""",Orthodox,16,13,0,0,3.56,41%,3.79,58%,0.78,27%,53%,1.6,29,FlyWeight,3346
Rony,Sefo,,"5' 9""",225 lbs.,--,Orthodox,0,2,0,0,0.00,0%,0.43,0%,0.00,0%,0%,0.0,2,HeavyWeight,3347
Ray,Sefo,Sugarfoot,"6' 0""",240 lbs.,--,Orthodox,2,2,0,0,0.86,31%,1.71,72%,0.00,0%,66%,0.0,4,HeavyWeight,3348
Brendan,Seguin,,"6' 0""",185 lbs.,--,,23,19,1,0,2.60,45%,0.60,84%,5.00,62%,100%,0.0,43,MiddleWeight,3349
Tetsuya,Seki,,"5' 10""",155 lbs.,--,,14,8,1,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,23,LightWeight,3350
Stefan,Sekulic,,"6' 0""",170 lbs.,"75.0""",Southpaw,12,4,0,0,1.83,50%,2.83,64%,2.00,33%,25%,0.5,16,WelterWeight,3351
Pete,Sell,Drago,"5' 11""",170 lbs.,"75.0""",Orthodox,10,7,0,0,2.60,42%,3.65,51%,0.91,21%,47%,0.9,17,WelterWeight,3352
Matthew,Semelsberger,Semi The Jedi,"6' 1""",170 lbs.,"75.0""",Switch,11,7,0,0,3.78,43%,4.21,54%,1.02,57%,45%,0.4,18,WelterWeight,3353
Andrei,Semenov,,"6' 0""",185 lbs.,--,Orthodox,34,9,2,0,0.78,15%,2.44,60%,1.74,80%,55%,0.4,45,MiddleWeight,3354
Mackens,Semerzier,Da Menace,"5' 9""",145 lbs.,"72.0""",Orthodox,8,4,0,0,2.91,45%,3.48,46%,2.14,50%,50%,2.1,12,FeatherWeight,3355
Brandon,Sene,,"5' 11""",205 lbs.,--,,2,2,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,4,LightHeavyWeight,3356
YeDam,Seo,,"5' 2""",115 lbs.,"63.0""",Orthodox,6,3,0,0,0.33,15%,2.27,55%,0.00,0%,0%,0.0,9,StrawWeight,3357
Kim In,Seok,,"5' 6""",145 lbs.,--,Orthodox,3,6,0,0,0.87,37%,5.19,60%,0.00,0%,0%,0.0,9,FeatherWeight,3358
Ray,Seraille,,"6' 3""",246 lbs.,--,,8,9,0,0,5.29,27%,17.65,41%,0.00,0%,0%,0.0,17,HeavyWeight,3359
Ivan,Serati,,"6' 0""",205 lbs.,--,Orthodox,12,4,0,0,0.86,26%,5.33,29%,0.00,0%,0%,0.0,16,LightHeavyWeight,3360
Alex,Serdyukov,The Russian Crusher,"6' 2""",170 lbs.,"74.0""",Orthodox,8,5,0,0,4.94,48%,3.10,46%,1.84,55%,67%,1.8,13,WelterWeight,3361
Nicholas,Sergiacomi,,--,170 lbs.,--,,1,1,0,0,4.38,55%,3.94,59%,0.00,0%,0%,0.0,2,WelterWeight,3362
Matt,Serra,The Terra,"5' 6""",170 lbs.,"68.0""",Orthodox,11,7,0,0,1.98,39%,2.64,46%,2.05,20%,38%,0.9,18,WelterWeight,3363
Nick,Serra,The Mad Monkey,"5' 9""",170 lbs.,--,Orthodox,7,3,0,0,0.00,0%,1.73,43%,1.00,10%,0%,2.0,10,WelterWeight,3364
Adrian,Serrano,,"5' 8""",170 lbs.,--,,56,29,4,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,89,WelterWeight,3365
Fredy,Serrano,El Profe,"5' 3""",125 lbs.,"65.0""",Orthodox,3,2,0,0,1.58,26%,1.89,61%,2.84,25%,84%,0.0,5,FlyWeight,3366
Carl,Seumanutafa,,"6' 1""",255 lbs.,--,Orthodox,10,8,0,0,0.00,0%,3.33,75%,0.00,0%,0%,0.0,18,HeavyWeight,3367
Dan,Severn,The Beast,"6' 2""",250 lbs.,--,Southpaw,101,19,1,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,121,HeavyWeight,3368
Rosi,Sexton,The Surgeon,"5' 3""",135 lbs.,--,Orthodox,13,5,0,0,3.31,39%,7.42,41%,0.75,10%,80%,0.0,18,BantamWeight,3369
Scott,Shaffer,,"5' 7""",145 lbs.,--,Orthodox,0,1,0,0,2.40,67%,0.53,50%,0.00,0%,72%,3.0,1,FeatherWeight,3370
Edmen,Shahbazyan,The Golden Boy,"6' 2""",185 lbs.,"75.0""",Orthodox,12,4,0,0,3.46,51%,4.13,43%,2.17,39%,63%,0.6,16,MiddleWeight,3371
Leon,Shahbazyan,,"6' 4""",170 lbs.,"74.0""",Orthodox,7,2,0,0,6.33,52%,8.18,32%,1.46,50%,0%,0.0,9,WelterWeight,3372
Don,Shainis,Shameless,"5' 6""",145 lbs.,"67.0""",Orthodox,12,5,0,0,3.42,50%,5.87,31%,0.97,25%,20%,1.9,17,FeatherWeight,3373
Liliya,Shakirova,,"5' 4""",125 lbs.,"65.0""",Orthodox,8,2,0,0,2.70,30%,2.58,74%,0.00,0%,0%,0.0,10,FlyWeight,3374
Kamal,Shalorus,Prince of Persia,"5' 8""",155 lbs.,"68.0""",Orthodox,9,5,2,0,3.06,32%,2.99,70%,2.07,50%,80%,0.0,16,LightWeight,3375
Ken,Shamrock,The World's Most Dangerous Man,"6' 1""",205 lbs.,"72.0""",Orthodox,28,17,2,0,1.47,46%,4.30,39%,0.94,60%,44%,2.5,47,LightHeavyWeight,3376
Frank,Shamrock,,"5' 10""",185 lbs.,--,Orthodox,23,10,2,0,4.75,53%,4.66,57%,0.35,50%,37%,1.1,35,MiddleWeight,3377
Shang,Zhifa,Northeast Flying Tiger,"5' 7""",125 lbs.,"63.0""",Orthodox,32,8,0,0,1.27,32%,1.27,60%,2.00,100%,0%,0.0,40,FlyWeight,3378
Jason,Sharp,,--,205 lbs.,--,,3,3,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,6,LightHeavyWeight,3379
Eric,Shelton,Showtime,"5' 6""",125 lbs.,"68.0""",Orthodox,12,6,0,0,2.57,42%,1.88,63%,2.83,51%,46%,0.2,18,FlyWeight,3380
Sean,Sherk,The Muscle Shark,"5' 6""",155 lbs.,"67.0""",Orthodox,36,4,1,0,2.17,35%,2.71,55%,4.09,46%,56%,0.4,41,LightWeight,3381
Chase,Sherman,The Vanilla Gorilla,"6' 4""",250 lbs.,"78.0""",Orthodox,16,12,0,0,6.04,45%,6.65,52%,0.09,50%,74%,0.0,28,HeavyWeight,3382
Valentina,Shevchenko,Bullet,"5' 5""",125 lbs.,"66.0""",Southpaw,23,4,1,0,3.28,52%,2.11,62%,2.56,63%,71%,0.4,28,FlyWeight,3383
Antonina,Shevchenko,La Pantera,"5' 8""",125 lbs.,"67.0""",Southpaw,10,4,0,0,3.86,55%,2.93,52%,0.43,42%,53%,0.4,14,FlyWeight,3384
Katsuyori,Shibata,,"6' 0""",168 lbs.,--,Orthodox,4,11,1,0,2.06,35%,2.40,53%,0.49,50%,53%,0.7,16,WelterWeight,3385
Jake,Shields,,"6' 0""",170 lbs.,"72.0""",Orthodox,31,9,1,0,2.45,36%,1.80,56%,2.83,29%,35%,1.2,41,WelterWeight,3386
Henrique,Shiguemoto,,"5' 11""",185 lbs.,"72.0""",Orthodox,13,4,1,0,3.60,33%,6.00,16%,0.00,0%,50%,0.0,18,MiddleWeight,3387
Shunichi,Shimizu,,"5' 5""",135 lbs.,--,Orthodox,30,18,11,0,0.14,33%,4.68,30%,0.00,0%,0%,0.0,59,BantamWeight,3388
Wade,Shipp,The Nightmare,"6' 3""",245 lbs.,--,Orthodox,11,5,0,0,4.29,86%,2.14,0%,0.00,0%,75%,0.0,16,HeavyWeight,3389
Raja,Shippen,,"5' 6""",145 lbs.,--,,18,11,1,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,30,FeatherWeight,3390
Yuya,Shirai,,"5' 8""",168 lbs.,--,Orthodox,26,14,2,0,1.02,100%,4.07,55%,0.00,0%,0%,0.0,42,WelterWeight,3391
Wes,Shivers,,"6' 8""",--,--,,7,1,0,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,8,HeavyWeight,3392
Alexander,Shlemenko,Storm,"5' 11""",185 lbs.,--,,56,9,0,0,4.36,60%,1.71,63%,0.00,0%,0%,0.0,65,MiddleWeight,3393
Josh,Shockley,,"6' 1""",155 lbs.,--,Orthodox,11,4,0,0,1.40,33%,1.75,60%,0.00,0%,61%,0.8,15,LightWeight,3394
Josh,Shockman,The War Hammer,"6' 4""",235 lbs.,--,Southpaw,6,3,0,0,0.87,32%,0.87,58%,0.00,0%,23%,0.0,9,HeavyWeight,3395
Akira,Shoji,,"5' 8""",195 lbs.,--,Orthodox,14,17,5,0,1.03,34%,2.63,53%,1.79,73%,82%,0.4,36,LightHeavyWeight,3396
Liudvik,Sholinian,Palmeyros,"5' 10""",135 lbs.,"71.0""",Orthodox,9,4,1,0,2.50,30%,5.67,55%,0.00,0%,66%,0.0,14,BantamWeight,3397
Jack,Shore,Tank,"5' 8""",135 lbs.,"71.0""",Orthodox,17,1,0,0,3.84,58%,2.20,57%,3.42,40%,79%,0.7,18,BantamWeight,3398
Landon,Showalter,The Show,"6' 0""",185 lbs.,--,,11,19,1,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,31,MiddleWeight,3399
Ivan,Shtyrkov,Ural Hulk,"6' 0""",205 lbs.,"74.0""",Orthodox,15,0,1,0,0.00,0%,0.00,0%,0.00,0%,0%,0.0,16,LightHeavyWeight,3400
Brandon,Shuey,Big Dawg,"5' 7""",155 lbs.,--,Orthodox,7,6,0,0,0.68,33%,1.36,0%,0.00,0%,0%,10.2,13,LightWeight,3401
Ronal,Siahaan,Naga Sakti,"5' 7""",125 lbs.,"71.0""",Southpaw,7,1,0,0,0.63,66%,6.17,25%,0.00,0%,25%,0.0,8,FlyWeight,3402
Sam,Sicilia,,"5' 8""",145 lbs.,"67.0""",Orthodox,15,8,0,0,2.46,33%,3.55,59%,1.45,43%,70%,0.9,23,FeatherWeight,3403
Kiril,Sidelnikov,,"5' 11""",230 lbs.,--,,11,4,0,0,2.87,28%,4.48,61%,0.00,0%,0%,0.0,15,HeavyWeight,3404
Serhiy,Sidey,,"5' 11""",135 lbs.,"72.0""",Switch,10,2,0,0,5.16,35%,4.19,56%,0.00,0%,0%,0.0,12,BantamWeight,3405
Steven,Siler,Super,"5' 11""",145 lbs.,"70.0""",Orthodox,29,16,0,0,3.21,41%,2.96,54%,0.47,21%,55%,1.6,45,FeatherWeight,3406
Siala,Siliga,Mighty Mo,"6' 1""",290 lbs.,--,Orthodox,12,5,0,0,1.08,26%,1.96,50%,1.47,50%,80%,0.0,17,HeavyWeight,3407
Xavier,Siller,Young Guns,"5' 5""",125 lbs.,--,,5,5,0,0,1.02,36%,1.53,57%,3.83,100%,0%,0.0,10,FlyWeight,3408
Assuerio,Silva,,"5' 10""",241 lbs.,--,Orthodox,16,8,0,0,1.42,46%,4.20,54%,2.66,34%,25%,1.8,24,HeavyWeight,3409
Anderson,Silva,The Spider,"6' 2""",185 lbs.,"77.0""",Southpaw,34,11,0,0,3.05,61%,2.05,60%,0.50,77%,69%,0.8,45,MiddleWeight,3410
Wanderlei,Silva,The Axe Murderer,"5' 11""",205 lbs.,"74.0""",Orthodox,35,13,1,0,2.79,40%,2.19,60%,0.97,53%,62%,0.6,49,LightHeavyWeight,3411
Thiago,Silva,,"6' 2""",205 lbs.,"74.0""",Orthodox,19,6,0,0,3.92,50%,2.55,67%,1.03,47%,70%,0.7,25,LightHeavyWeight,3412
Paulo Cesar,Silva,Giant,"7' 5""",385 lbs.,--,Orthodox,2,6,0,0,0.40,15%,2.72,47%,0.42,100%,16%,0.4,8,HeavyWeight,3413
Jean,Silva,White Bear,"5' 6""",160 lbs.,--,Orthodox,19,12,3,0,0.73,22%,2.93,52%,0.00,0%,0%,0.0,34,WelterWeight,3414
Edson,Silva,Paredao,--,205 lbs.,--,Orthodox,14,12,0,0,2.69,14%,5.37,50%,0.00,0%,0%,0.0,26,LightHeavyWeight,3415
Sidney,Silva,,"6' 3""",170 lbs.,--,Southpaw,8,4,0,0,2.86,65%,3.30,34%,3.30,100%,0%,0.0,12,WelterWeight,3416
Jay,Silva,,"6' 2""",185 lbs.,--,Southpaw,10,11,1,0,1.13,34%,3.07,40%,0.00,0%,38%,1.0,22,MiddleWeight,3417
Antonio,Silva,Bigfoot,"6' 4""",264 lbs.,"82.0""",Orthodox,19,12,1,0,2.89,45%,3.09,50%,0.82,29%,66%,0.8,32,HeavyWeight,3418
Fabio,Silva,,"5' 11""",205 lbs.,--,Orthodox,1,8,0,0,0.09,11%,5.90,38%,0.00,0%,0%,0.0,9,LightHeavyWeight,3419
Erick,Silva,,"6' 0""",170 lbs.,"74.0""",Orthodox,19,9,0,0,2.50,48%,4.18,49%,0.85,35%,56%,1.4,28,WelterWeight,3420
Leandro,Silva,Buscape,"5' 9""",155 lbs.,"72.0""",Orthodox,20,6,1,0,2.39,48%,2.08,63%,1.76,37%,65%,0.4,27,LightWeight,3421
Claudio,Silva,Hannibal,"5' 11""",170 lbs.,"71.0""",Southpaw,14,4,0,0,2.48,42%,3.00,46%,2.85,26%,44%,1.1,18,WelterWeight,3422
Wagner,Silva,Wagnao,"6' 0""",170 lbs.,--,Orthodox,6,3,0,0,1.69,29%,2.87,65%,0.00,0%,58%,0.0,9,WelterWeight,3423
Rafael,Silva,Morcego,"5' 7""",135 lbs.,--,,28,6,0,0,0.67,50%,0.73,67%,0.00,0%,25%,1.0,34,BantamWeight,3424
Joaquim,Silva,Netto BJJ,"5' 8""",155 lbs.,"69.0""",Southpaw,13,5,0,0,3.61,41%,4.51,54%,0.45,60%,64%,0.7,18,LightWeight,3425
Felipe,Silva,,"6' 0""",155 lbs.,"77.0""",Orthodox,8,2,0,0,5.40,50%,1.80,59%,1.00,100%,71%,0.0,10,LightWeight,3426
Dayana,Silva,,"5' 7""",135 lbs.,--,Orthodox,7,4,0,0,6.33,51%,5.93,57%,0.00,0%,42%,0.0,11,BantamWeight,3427
Bruno,Silva,Bulldog,"5' 4""",125 lbs.,"65.0""",Orthodox,13,5,2,0,3.05,46%,3.09,59%,2.57,30%,64%,0.3,20,FlyWeight,3428
Bruno,Silva,Blindado,"6' 0""",185 lbs.,"74.0""",Orthodox,23,10,0,0,4.43,51%,5.33,43%,1.09,27%,73%,0.0,33,MiddleWeight,3429
Gabriel,Silva,,"5' 6""",135 lbs.,"71.0""",Orthodox,8,2,0,0,1.30,34%,3.47,45%,1.50,25%,38%,0.5,10,BantamWeight,3430
Jacob,Silva,Lil Animal,"5' 5""",125 lbs.,"67.0""",Orthodox,6,4,0,0,4.17,44%,4.92,56%,1.51,100%,66%,0.0,10,FlyWeight,3431
Natalia,Silva,,"5' 4""",125 lbs.,"65.0""",Southpaw,17,5,1,0,4.53,44%,2.10,65%,0.50,28%,91%,0.0,23,FlyWeight,3432
Jansey,Silva,Jones,"6' 2""",185 lbs.,"67.0""",Orthodox,7,2,0,0,0.46,40%,2.32,33%,0.00,0%,0%,0.0,9,MiddleWeight,3433
Maria,Silva,Viuva Negra,"5' 3""",115 lbs.,"64.0""",Orthodox,8,1,0,0,3.00,57%,1.13,62%,2.00,100%,55%,0.5,9,StrawWeight,3434
Karine,Silva,Killer,"5' 5""",125 lbs.,"67.0""",Orthodox,17,4,0,0,3.37,35%,3.37,50%,2.45,60%,0%,4.1,21,FlyWeight,3435
Erik,Silva,The King,"5' 9""",145 lbs.,"71.0""",Orthodox,9,2,0,0,2.17,71%,1.58,40%,3.94,80%,71%,0.0,11,FeatherWeight,3436
Janaina,Silva,Jana-Iron-Hand,"5' 1""",115 lbs.,"60.0""",Orthodox,5,1,0,0,0.00,0%,1.50,62%,0.00,0%,0%,0.0,6,StrawWeight,3437
